file_name,character,order,top_left,bottom_right
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,3,7,"(1218.0, 792.0)","(1289.0, 835.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,0,8,"(1219.0, 742.0)","(1295.0, 786.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,7,9,"(1214.0, 682.0)","(1298.0, 734.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,4,10,"(1223.0, 649.0)","(1302.0, 691.0)"
CMC_CCM_2018_01_30_23_55_18_5586073074X.png,X,11,"(1217.0, 588.0)","(1294.0, 643.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,5,1,"(1246.0, 1128.0)","(1325.0, 1187.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,5,2,"(1249.0, 1078.0)","(1322.0, 1130.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,8,3,"(1269.0, 1029.0)","(1337.0, 1083.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,6,4,"(1266.0, 980.0)","(1340.0, 1040.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,0,5,"(1264.0, 941.0)","(1340.0, 994.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,7,6,"(1267.0, 875.0)","(1344.0, 934.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,6,7,"(1276.0, 794.0)","(1359.0, 846.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,0,8,"(1282.0, 745.0)","(1355.0, 794.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,4,9,"(1286.0, 696.0)","(1363.0, 742.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,0,10,"(1291.0, 649.0)","(1364.0, 699.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,C,11,"(1296.0, 602.0)","(1371.0, 651.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,5,1,"(1235.0, 1117.0)","(1312.0, 1165.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,5,2,"(1233.0, 1066.0)","(1310.0, 1115.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,8,3,"(1241.0, 1014.0)","(1312.0, 1061.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,6,4,"(1236.0, 974.0)","(1309.0, 1018.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,0,5,"(1239.0, 936.0)","(1311.0, 982.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,7,6,"(1232.0, 867.0)","(1316.0, 931.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,2,7,"(1237.0, 788.0)","(1323.0, 845.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,0,8,"(1234.0, 731.0)","(1320.0, 780.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,6,9,"(1232.0, 681.0)","(1322.0, 730.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,0,10,"(1235.0, 631.0)","(1320.0, 686.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,1,11,"(1221.0, 577.0)","(1320.0, 625.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,1,"(1142.0, 1035.0)","(1214.0, 1078.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,2,"(1141.0, 988.0)","(1215.0, 1035.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,8,3,"(1146.0, 938.0)","(1214.0, 985.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,6,4,"(1147.0, 905.0)","(1216.0, 943.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,0,5,"(1146.0, 865.0)","(1213.0, 907.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,7,6,"(1137.0, 806.0)","(1212.0, 858.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,7,"(1137.0, 724.0)","(1212.0, 777.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,0,8,"(1136.0, 689.0)","(1213.0, 728.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,9,"(1137.0, 630.0)","(1206.0, 679.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,C,10,"(1132.0, 591.0)","(1220.0, 627.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,2,11,"(1134.0, 536.0)","(1212.0, 588.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,5,1,"(1122.0, 1029.0)","(1198.0, 1077.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,5,2,"(1122.0, 980.0)","(1195.0, 1026.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,8,3,"(1126.0, 932.0)","(1199.0, 977.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,6,4,"(1127.0, 897.0)","(1202.0, 938.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,0,5,"(1127.0, 858.0)","(1199.0, 899.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,7,6,"(1118.0, 799.0)","(1198.0, 855.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,4,7,"(1126.0, 714.0)","(1193.0, 766.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,0,8,"(1123.0, 677.0)","(1190.0, 720.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,4,9,"(1121.0, 615.0)","(1200.0, 669.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,6,10,"(1118.0, 568.0)","(1194.0, 618.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,4,11,"(1121.0, 533.0)","(1192.0, 580.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,5,1,"(1019.0, 932.0)","(1090.0, 973.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,5,2,"(1018.0, 888.0)","(1082.0, 930.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,8,3,"(1020.0, 847.0)","(1083.0, 883.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,6,4,"(1015.0, 805.0)","(1080.0, 847.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,0,5,"(1015.0, 770.0)","(1079.0, 807.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,7,6,"(1008.0, 722.0)","(1078.0, 766.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,1,7,"(1011.0, 653.0)","(1076.0, 688.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,0,8,"(1008.0, 599.0)","(1077.0, 646.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,5,9,"(1009.0, 564.0)","(1076.0, 599.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,9,10,"(1008.0, 527.0)","(1075.0, 564.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,3,11,"(1001.0, 490.0)","(1071.0, 530.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,1,"(1139.0, 1040.0)","(1209.0, 1082.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,2,"(1140.0, 993.0)","(1207.0, 1036.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,8,3,"(1139.0, 945.0)","(1210.0, 984.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,6,4,"(1131.0, 899.0)","(1210.0, 947.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,0,5,"(1128.0, 862.0)","(1205.0, 907.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,7,6,"(1130.0, 807.0)","(1203.0, 857.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,6,7,"(1121.0, 729.0)","(1201.0, 773.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,0,8,"(1124.0, 690.0)","(1194.0, 729.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,9,"(1119.0, 639.0)","(1191.0, 682.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,7,10,"(1118.0, 594.0)","(1195.0, 634.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,11,"(1110.0, 550.0)","(1193.0, 601.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,5,1,"(1214.0, 1132.0)","(1295.0, 1184.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,5,2,"(1212.0, 1077.0)","(1294.0, 1130.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,8,3,"(1219.0, 1032.0)","(1299.0, 1078.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,6,4,"(1210.0, 985.0)","(1288.0, 1032.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,0,5,"(1211.0, 945.0)","(1286.0, 988.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,7,6,"(1192.0, 878.0)","(1281.0, 939.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,1,7,"(1193.0, 796.0)","(1285.0, 844.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,0,8,"(1198.0, 733.0)","(1275.0, 785.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,4,9,"(1196.0, 694.0)","(1279.0, 742.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,2,10,"(1191.0, 646.0)","(1282.0, 698.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,8,11,"(1194.0, 588.0)","(1280.0, 641.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,5,1,"(1243.0, 1099.0)","(1315.0, 1152.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,5,2,"(1237.0, 1045.0)","(1316.0, 1097.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,8,3,"(1244.0, 996.0)","(1319.0, 1048.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,6,4,"(1241.0, 954.0)","(1321.0, 1001.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,0,5,"(1243.0, 915.0)","(1319.0, 958.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,7,6,"(1240.0, 842.0)","(1320.0, 906.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,6,7,"(1243.0, 762.0)","(1325.0, 814.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,0,8,"(1245.0, 720.0)","(1320.0, 768.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,7,9,"(1240.0, 662.0)","(1316.0, 716.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,8,10,"(1246.0, 606.0)","(1321.0, 653.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,8,11,"(1244.0, 563.0)","(1323.0, 607.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,5,1,"(817.0, 771.0)","(872.0, 801.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,5,2,"(818.0, 736.0)","(869.0, 764.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,8,3,"(818.0, 704.0)","(868.0, 731.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,6,4,"(820.0, 671.0)","(871.0, 698.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,0,5,"(818.0, 642.0)","(867.0, 670.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,7,6,"(817.0, 599.0)","(863.0, 637.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,1,7,"(814.0, 544.0)","(866.0, 576.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,0,8,"(814.0, 504.0)","(858.0, 541.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,8,9,"(815.0, 466.0)","(862.0, 496.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,4,10,"(809.0, 436.0)","(862.0, 467.0)"
CMC_CCM_2018_01_30_23_57_49_55860710841.png,1,11,"(809.0, 405.0)","(863.0, 433.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,5,1,"(836.0, 777.0)","(888.0, 809.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,5,2,"(838.0, 741.0)","(886.0, 773.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,8,3,"(843.0, 706.0)","(890.0, 737.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,6,4,"(839.0, 677.0)","(887.0, 706.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,0,5,"(845.0, 648.0)","(887.0, 676.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,7,6,"(834.0, 603.0)","(888.0, 643.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,4,7,"(835.0, 542.0)","(891.0, 583.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,0,8,"(836.0, 513.0)","(893.0, 540.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,7,9,"(834.0, 470.0)","(890.0, 512.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,1,10,"(838.0, 444.0)","(890.0, 472.0)"
CMC_CCM_2018_01_30_23_54_52_55860740712.png,2,11,"(836.0, 397.0)","(895.0, 443.0)"
