file_name,character,order,top_left,bottom_right
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,7,6,"(867.0, 603.0)","(918.0, 640.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,6,7,"(875.0, 538.0)","(926.0, 577.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,0,8,"(874.0, 514.0)","(931.0, 544.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,4,9,"(876.0, 474.0)","(931.0, 505.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,0,10,"(878.0, 445.0)","(938.0, 481.0)"
CMC_CCM_2018_01_30_23_39_33_5586076040C.png,C,11,"(882.0, 414.0)","(943.0, 446.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,5,1,"(860.0, 779.0)","(913.0, 811.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,5,2,"(860.0, 743.0)","(913.0, 778.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,8,3,"(865.0, 709.0)","(917.0, 741.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,6,4,"(865.0, 679.0)","(916.0, 710.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,0,5,"(859.0, 650.0)","(918.0, 684.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,7,6,"(859.0, 607.0)","(918.0, 648.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,2,7,"(859.0, 545.0)","(923.0, 588.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,0,8,"(857.0, 509.0)","(920.0, 545.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,6,9,"(861.0, 477.0)","(918.0, 508.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,0,10,"(858.0, 446.0)","(919.0, 476.0)"
CMC_CCM_2018_01_30_23_48_33_55860720601.png,1,11,"(854.0, 411.0)","(914.0, 442.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,1,"(862.0, 776.0)","(909.0, 810.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,2,"(858.0, 745.0)","(913.0, 776.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,8,3,"(859.0, 710.0)","(914.0, 740.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,6,4,"(856.0, 675.0)","(914.0, 711.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,0,5,"(858.0, 651.0)","(913.0, 682.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,7,6,"(854.0, 606.0)","(915.0, 642.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,7,"(855.0, 549.0)","(914.0, 582.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,0,8,"(858.0, 517.0)","(912.0, 547.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,5,9,"(856.0, 472.0)","(907.0, 510.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,C,10,"(856.0, 444.0)","(912.0, 472.0)"
CMC_CCM_2018_01_30_23_45_40_558607505C2.png,2,11,"(856.0, 406.0)","(913.0, 442.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,5,1,"(842.0, 773.0)","(900.0, 807.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,5,2,"(846.0, 742.0)","(898.0, 774.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,8,3,"(846.0, 706.0)","(903.0, 736.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,6,4,"(848.0, 672.0)","(902.0, 705.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,0,5,"(847.0, 646.0)","(901.0, 674.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,7,6,"(844.0, 607.0)","(895.0, 638.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,4,7,"(849.0, 544.0)","(899.0, 571.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,0,8,"(843.0, 513.0)","(896.0, 540.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,4,9,"(843.0, 473.0)","(903.0, 502.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,6,10,"(846.0, 434.0)","(899.0, 465.0)"
CMC_CCM_2018_01_30_23_43_02_55860740464.png,4,11,"(842.0, 406.0)","(899.0, 434.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,5,1,"(847.0, 769.0)","(901.0, 807.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,5,2,"(844.0, 734.0)","(897.0, 768.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,8,3,"(843.0, 702.0)","(897.0, 731.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,6,4,"(841.0, 669.0)","(894.0, 702.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,0,5,"(837.0, 640.0)","(897.0, 670.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,7,6,"(836.0, 601.0)","(896.0, 636.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,1,7,"(834.0, 543.0)","(894.0, 568.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,0,8,"(838.0, 502.0)","(889.0, 532.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,5,9,"(835.0, 465.0)","(890.0, 497.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,9,10,"(836.0, 438.0)","(888.0, 465.0)"
CMC_CCM_2018_01_30_23_45_14_55860710593.png,3,11,"(825.0, 408.0)","(884.0, 437.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,1,"(858.0, 780.0)","(908.0, 811.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,2,"(855.0, 745.0)","(911.0, 779.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,8,3,"(855.0, 707.0)","(912.0, 743.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,6,4,"(853.0, 680.0)","(911.0, 712.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,0,5,"(853.0, 649.0)","(906.0, 684.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,7,6,"(850.0, 608.0)","(907.0, 647.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,6,7,"(848.0, 547.0)","(900.0, 582.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,0,8,"(846.0, 516.0)","(901.0, 549.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,9,"(837.0, 478.0)","(895.0, 515.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,7,10,"(841.0, 445.0)","(896.0, 478.0)"
CMC_CCM_2018_01_30_23_44_22_55860760575.png,5,11,"(840.0, 414.0)","(896.0, 447.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,5,1,"(840.0, 781.0)","(894.0, 817.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,5,2,"(840.0, 747.0)","(894.0, 780.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,8,3,"(842.0, 717.0)","(899.0, 743.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,6,4,"(837.0, 682.0)","(891.0, 715.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,0,5,"(837.0, 655.0)","(891.0, 683.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,7,6,"(828.0, 611.0)","(880.0, 650.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,1,7,"(829.0, 551.0)","(884.0, 581.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,0,8,"(827.0, 510.0)","(883.0, 544.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,4,9,"(826.0, 481.0)","(883.0, 509.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,2,10,"(826.0, 450.0)","(882.0, 481.0)"
CMC_CCM_2018_01_30_23_40_25_55860710428.png,8,11,"(826.0, 409.0)","(886.0, 442.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,5,1,"(858.0, 759.0)","(909.0, 795.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,5,2,"(858.0, 724.0)","(912.0, 757.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,8,3,"(857.0, 690.0)","(912.0, 722.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,6,4,"(858.0, 658.0)","(915.0, 690.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,0,5,"(858.0, 629.0)","(914.0, 663.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,7,6,"(857.0, 588.0)","(916.0, 628.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,6,7,"(860.0, 526.0)","(914.0, 563.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,0,8,"(859.0, 501.0)","(912.0, 530.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,7,9,"(856.0, 458.0)","(910.0, 493.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,8,10,"(862.0, 419.0)","(915.0, 452.0)"
CMC_CCM_2018_01_30_23_53_02_55860760788.png,8,11,"(855.0, 390.0)","(914.0, 421.0)"
