file_name,character,order,top_left,bottom_right
CMC_CCM_2018_01_31_00_55_24_55860830930.png,8,6,"(822.0, 603.0)","(873.0, 639.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,3,7,"(820.0, 540.0)","(874.0, 576.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,0,8,"(822.0, 506.0)","(874.0, 541.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,9,9,"(819.0, 473.0)","(873.0, 507.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,3,10,"(818.0, 439.0)","(871.0, 472.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,0,11,"(820.0, 404.0)","(872.0, 438.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,5,1,"(854.0, 780.0)","(911.0, 814.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,5,2,"(855.0, 744.0)","(912.0, 779.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,8,3,"(856.0, 707.0)","(913.0, 743.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,6,4,"(857.0, 675.0)","(912.0, 712.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,0,5,"(857.0, 646.0)","(908.0, 683.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,8,6,"(857.0, 608.0)","(909.0, 645.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,6,7,"(857.0, 546.0)","(910.0, 585.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,0,8,"(857.0, 515.0)","(908.0, 549.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,8,9,"(857.0, 477.0)","(910.0, 511.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,0,10,"(856.0, 444.0)","(905.0, 477.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,1,11,"(853.0, 408.0)","(908.0, 441.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,5,1,"(848.0, 768.0)","(904.0, 802.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,5,2,"(850.0, 735.0)","(904.0, 768.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,8,3,"(850.0, 699.0)","(904.0, 738.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,6,4,"(849.0, 668.0)","(903.0, 704.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,0,5,"(851.0, 640.0)","(903.0, 674.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,8,6,"(851.0, 607.0)","(905.0, 640.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,6,7,"(849.0, 533.0)","(901.0, 572.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,0,8,"(851.0, 507.0)","(902.0, 541.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,6,9,"(849.0, 465.0)","(899.0, 502.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,X,10,"(849.0, 434.0)","(902.0, 466.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,E,11,"(848.0, 404.0)","(902.0, 437.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,5,1,"(827.0, 771.0)","(884.0, 807.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,5,2,"(829.0, 735.0)","(883.0, 770.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,8,3,"(825.0, 700.0)","(881.0, 735.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,6,4,"(827.0, 670.0)","(879.0, 702.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,0,5,"(828.0, 642.0)","(879.0, 673.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,8,6,"(826.0, 604.0)","(879.0, 643.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,1,7,"(824.0, 540.0)","(879.0, 573.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,0,8,"(824.0, 504.0)","(876.0, 538.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,7,9,"(821.0, 464.0)","(877.0, 503.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,8,10,"(822.0, 433.0)","(879.0, 463.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,4,11,"(822.0, 404.0)","(874.0, 438.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,5,1,"(853.0, 782.0)","(906.0, 817.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,5,2,"(852.0, 746.0)","(907.0, 781.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,8,3,"(855.0, 708.0)","(909.0, 743.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,6,4,"(855.0, 680.0)","(908.0, 714.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,0,5,"(857.0, 651.0)","(908.0, 685.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,8,6,"(858.0, 616.0)","(909.0, 648.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,3,7,"(858.0, 552.0)","(912.0, 586.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,0,8,"(858.0, 515.0)","(911.0, 551.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,6,9,"(858.0, 475.0)","(912.0, 515.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,8,10,"(858.0, 445.0)","(912.0, 473.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,2,11,"(856.0, 415.0)","(910.0, 445.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,5,1,"(859.0, 758.0)","(915.0, 793.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,5,2,"(857.0, 723.0)","(914.0, 757.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,8,3,"(858.0, 687.0)","(912.0, 722.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,4,"(861.0, 658.0)","(911.0, 691.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,0,5,"(860.0, 628.0)","(912.0, 661.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,8,6,"(859.0, 587.0)","(911.0, 628.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,7,"(860.0, 524.0)","(913.0, 565.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,0,8,"(860.0, 491.0)","(912.0, 526.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,7,9,"(857.0, 451.0)","(910.0, 491.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,10,"(856.0, 421.0)","(911.0, 456.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,11,"(858.0, 389.0)","(910.0, 426.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,5,1,"(847.0, 783.0)","(902.0, 817.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,5,2,"(845.0, 746.0)","(901.0, 783.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,8,3,"(846.0, 714.0)","(901.0, 745.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,6,4,"(847.0, 681.0)","(901.0, 716.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,0,5,"(848.0, 652.0)","(899.0, 685.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,8,6,"(847.0, 612.0)","(901.0, 650.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,2,7,"(847.0, 551.0)","(900.0, 590.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,0,8,"(843.0, 510.0)","(898.0, 547.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,6,9,"(842.0, 478.0)","(897.0, 513.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,E,10,"(842.0, 445.0)","(899.0, 477.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,X,11,"(839.0, 411.0)","(896.0, 447.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,5,1,"(820.0, 772.0)","(874.0, 807.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,5,2,"(819.0, 736.0)","(874.0, 775.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,8,3,"(821.0, 701.0)","(876.0, 737.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,6,4,"(820.0, 669.0)","(875.0, 704.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,0,5,"(824.0, 644.0)","(873.0, 675.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,8,6,"(821.0, 608.0)","(874.0, 643.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,3,7,"(823.0, 541.0)","(875.0, 576.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,0,8,"(821.0, 504.0)","(876.0, 540.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,8,9,"(823.0, 466.0)","(878.0, 502.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,9,10,"(824.0, 431.0)","(876.0, 468.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,5,11,"(825.0, 405.0)","(879.0, 445.0)"
