file_name,character,order,top_left,bottom_right
CMC_CCM_2018_01_31_00_55_24_55860830930.png,6,4,"(818.0, 669.0)","(875.0, 707.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,0,5,"(821.0, 639.0)","(876.0, 675.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,8,6,"(819.0, 601.0)","(877.0, 640.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,3,7,"(818.0, 541.0)","(872.0, 574.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,0,8,"(821.0, 506.0)","(871.0, 541.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,9,9,"(817.0, 472.0)","(870.0, 508.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,3,10,"(815.0, 436.0)","(871.0, 474.0)"
CMC_CCM_2018_01_31_00_55_24_55860830930.png,0,11,"(817.0, 402.0)","(871.0, 436.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,5,1,"(855.0, 783.0)","(912.0, 814.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,5,2,"(856.0, 742.0)","(910.0, 780.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,8,3,"(856.0, 707.0)","(911.0, 741.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,6,4,"(856.0, 678.0)","(915.0, 711.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,0,5,"(858.0, 649.0)","(908.0, 681.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,8,6,"(858.0, 606.0)","(909.0, 644.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,6,7,"(852.0, 546.0)","(910.0, 586.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,0,8,"(855.0, 512.0)","(905.0, 549.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,8,9,"(853.0, 478.0)","(909.0, 508.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,0,10,"(853.0, 443.0)","(906.0, 479.0)"
CMC_CCM_2018_01_31_00_42_45_55860860801.png,1,11,"(852.0, 409.0)","(909.0, 439.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,5,1,"(848.0, 770.0)","(909.0, 802.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,5,2,"(849.0, 735.0)","(907.0, 770.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,8,3,"(848.0, 699.0)","(904.0, 736.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,6,4,"(847.0, 669.0)","(907.0, 703.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,0,5,"(851.0, 639.0)","(905.0, 674.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,8,6,"(850.0, 604.0)","(904.0, 641.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,6,7,"(850.0, 537.0)","(900.0, 572.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,0,8,"(849.0, 504.0)","(900.0, 540.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,6,9,"(848.0, 463.0)","(902.0, 500.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,X,10,"(847.0, 434.0)","(903.0, 461.0)"
CMC_CCM_2018_01_31_00_31_00_558608606XE.png,E,11,"(846.0, 403.0)","(906.0, 438.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,5,1,"(822.0, 772.0)","(880.0, 804.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,5,2,"(824.0, 735.0)","(882.0, 772.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,8,3,"(825.0, 700.0)","(878.0, 734.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,6,4,"(826.0, 667.0)","(879.0, 704.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,0,5,"(828.0, 641.0)","(878.0, 676.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,8,6,"(826.0, 607.0)","(880.0, 639.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,1,7,"(822.0, 542.0)","(879.0, 574.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,0,8,"(824.0, 504.0)","(877.0, 540.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,7,9,"(821.0, 464.0)","(879.0, 505.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,8,10,"(823.0, 431.0)","(880.0, 466.0)"
CMC_CCM_2018_01_31_00_37_34_55860810784.png,4,11,"(822.0, 407.0)","(876.0, 440.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,5,1,"(851.0, 781.0)","(909.0, 817.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,5,2,"(854.0, 744.0)","(909.0, 782.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,8,3,"(852.0, 708.0)","(908.0, 743.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,6,4,"(851.0, 678.0)","(909.0, 716.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,0,5,"(854.0, 651.0)","(908.0, 686.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,8,6,"(857.0, 614.0)","(911.0, 650.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,3,7,"(854.0, 550.0)","(910.0, 587.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,0,8,"(856.0, 512.0)","(910.0, 548.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,6,9,"(858.0, 474.0)","(911.0, 511.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,8,10,"(857.0, 445.0)","(912.0, 473.0)"
CMC_CCM_2018_01_31_00_29_01_55860830682.png,2,11,"(855.0, 417.0)","(908.0, 447.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,5,1,"(855.0, 758.0)","(914.0, 793.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,5,2,"(857.0, 723.0)","(913.0, 756.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,8,3,"(856.0, 685.0)","(911.0, 722.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,4,"(856.0, 656.0)","(912.0, 691.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,0,5,"(861.0, 627.0)","(913.0, 663.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,8,6,"(859.0, 590.0)","(912.0, 628.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,7,"(857.0, 525.0)","(912.0, 564.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,0,8,"(857.0, 493.0)","(913.0, 526.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,7,9,"(853.0, 453.0)","(913.0, 493.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,10,"(855.0, 420.0)","(910.0, 457.0)"
CMC_CCM_2018_01_31_00_36_02_55860860766.png,6,11,"(856.0, 388.0)","(908.0, 425.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,5,1,"(845.0, 784.0)","(902.0, 817.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,5,2,"(845.0, 746.0)","(902.0, 784.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,8,3,"(844.0, 709.0)","(899.0, 746.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,6,4,"(843.0, 682.0)","(898.0, 716.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,0,5,"(845.0, 651.0)","(900.0, 684.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,8,6,"(844.0, 614.0)","(899.0, 648.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,2,7,"(843.0, 547.0)","(899.0, 592.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,0,8,"(841.0, 511.0)","(898.0, 551.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,6,9,"(844.0, 478.0)","(895.0, 512.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,E,10,"(844.0, 445.0)","(898.0, 479.0)"
CMC_CCM_2018_01_31_00_30_34_558608206EX.png,X,11,"(839.0, 410.0)","(895.0, 449.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,5,1,"(819.0, 769.0)","(872.0, 807.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,5,2,"(821.0, 739.0)","(873.0, 773.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,8,3,"(823.0, 703.0)","(876.0, 736.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,6,4,"(823.0, 672.0)","(877.0, 702.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,0,5,"(823.0, 642.0)","(874.0, 676.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,8,6,"(824.0, 607.0)","(875.0, 640.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,3,7,"(819.0, 540.0)","(876.0, 577.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,0,8,"(820.0, 504.0)","(876.0, 540.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,8,9,"(824.0, 466.0)","(876.0, 502.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,9,10,"(824.0, 434.0)","(876.0, 467.0)"
CMC_CCM_2018_01_31_00_39_15_55860830895.png,5,11,"(821.0, 404.0)","(874.0, 440.0)"
