file_name,character,order,top_left,bottom_right
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,6,4,"(1629.0, 1330.0)","(1737.0, 1393.0)"
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,0,5,"(1625.0, 1276.0)","(1732.0, 1336.0)"
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,8,6,"(1621.0, 1191.0)","(1730.0, 1255.0)"
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,2,7,"(1618.0, 1069.0)","(1736.0, 1143.0)"
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,0,8,"(1617.0, 991.0)","(1725.0, 1062.0)"
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,1,9,"(1617.0, 934.0)","(1728.0, 981.0)"
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,2,10,"(1615.0, 874.0)","(1722.0, 932.0)"
CMC_CCM_2018_01_31_00_09_24_5586082012E.png,E,11,"(1615.0, 819.0)","(1721.0, 878.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,5,1,"(1467.0, 1343.0)","(1567.0, 1404.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,5,2,"(1467.0, 1283.0)","(1567.0, 1339.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,8,3,"(1469.0, 1218.0)","(1570.0, 1282.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,6,4,"(1466.0, 1164.0)","(1567.0, 1225.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,0,5,"(1468.0, 1115.0)","(1563.0, 1170.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,7,6,"(1466.0, 1034.0)","(1563.0, 1108.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,5,7,"(1467.0, 932.0)","(1563.0, 992.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,1,8,"(1468.0, 887.0)","(1562.0, 928.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,0,9,"(1473.0, 815.0)","(1562.0, 869.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,X,10,"(1464.0, 756.0)","(1566.0, 818.0)"
CMC_CCM_2018_01_31_00_05_29_558607510XC.png,C,11,"(1463.0, 683.0)","(1568.0, 746.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,5,1,"(1372.0, 1260.0)","(1463.0, 1317.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,5,2,"(1371.0, 1201.0)","(1465.0, 1259.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,8,3,"(1378.0, 1150.0)","(1465.0, 1201.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,6,4,"(1378.0, 1098.0)","(1465.0, 1150.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,0,5,"(1377.0, 1053.0)","(1468.0, 1105.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,8,6,"(1378.0, 999.0)","(1467.0, 1047.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,3,7,"(1376.0, 891.0)","(1472.0, 951.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,0,8,"(1375.0, 829.0)","(1466.0, 889.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,1,9,"(1370.0, 781.0)","(1455.0, 819.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,X,10,"(1371.0, 721.0)","(1456.0, 779.0)"
CMC_CCM_2018_01_31_00_08_59_558608301X1.png,1,11,"(1368.0, 667.0)","(1464.0, 714.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,5,1,"(1357.0, 1253.0)","(1451.0, 1298.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,5,2,"(1356.0, 1190.0)","(1444.0, 1252.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,8,3,"(1357.0, 1138.0)","(1447.0, 1196.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,6,4,"(1358.0, 1092.0)","(1448.0, 1150.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,0,5,"(1361.0, 1043.0)","(1451.0, 1096.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,8,6,"(1361.0, 974.0)","(1454.0, 1036.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,6,7,"(1362.0, 875.0)","(1454.0, 941.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,0,8,"(1369.0, 829.0)","(1454.0, 883.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,1,9,"(1366.0, 763.0)","(1457.0, 809.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,3,10,"(1361.0, 711.0)","(1454.0, 764.0)"
CMC_CCM_2018_01_31_00_08_06_5586086013C.png,C,11,"(1364.0, 661.0)","(1460.0, 712.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,5,1,"(1491.0, 1353.0)","(1586.0, 1415.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,5,2,"(1487.0, 1290.0)","(1588.0, 1357.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,8,3,"(1497.0, 1232.0)","(1589.0, 1288.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,6,4,"(1497.0, 1175.0)","(1591.0, 1235.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,0,5,"(1494.0, 1126.0)","(1593.0, 1180.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,8,6,"(1488.0, 1052.0)","(1591.0, 1113.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,5,7,"(1493.0, 944.0)","(1584.0, 1000.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,0,8,"(1491.0, 887.0)","(1585.0, 948.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,3,9,"(1488.0, 812.0)","(1594.0, 878.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,7,10,"(1490.0, 757.0)","(1588.0, 812.0)"
CMC_CCM_2018_01_31_00_20_14_5586085037C.png,C,11,"(1487.0, 699.0)","(1587.0, 758.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,5,1,"(1632.0, 1519.0)","(1739.0, 1585.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,5,2,"(1634.0, 1456.0)","(1740.0, 1518.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,8,3,"(1633.0, 1386.0)","(1739.0, 1450.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,6,4,"(1630.0, 1323.0)","(1735.0, 1384.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,0,5,"(1629.0, 1272.0)","(1736.0, 1336.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,8,6,"(1626.0, 1203.0)","(1736.0, 1271.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,4,7,"(1622.0, 1078.0)","(1731.0, 1137.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,0,8,"(1623.0, 1008.0)","(1730.0, 1078.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,2,9,"(1625.0, 913.0)","(1727.0, 990.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,3,10,"(1623.0, 860.0)","(1728.0, 918.0)"
CMC_CCM_2018_01_31_00_11_40_5586084023X.png,X,11,"(1619.0, 814.0)","(1720.0, 876.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,5,1,"(1620.0, 1511.0)","(1728.0, 1572.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,5,2,"(1617.0, 1438.0)","(1728.0, 1509.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,8,3,"(1620.0, 1367.0)","(1730.0, 1435.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,6,4,"(1618.0, 1304.0)","(1724.0, 1377.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,0,5,"(1617.0, 1254.0)","(1719.0, 1318.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,8,6,"(1614.0, 1173.0)","(1725.0, 1241.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,1,7,"(1611.0, 1064.0)","(1720.0, 1121.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,0,8,"(1613.0, 982.0)","(1723.0, 1042.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,3,9,"(1603.0, 907.0)","(1715.0, 975.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,6,10,"(1605.0, 844.0)","(1710.0, 913.0)"
CMC_CCM_2018_01_31_00_18_34_5586081036E.png,E,11,"(1605.0, 777.0)","(1716.0, 843.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,5,1,"(1658.0, 1523.0)","(1766.0, 1586.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,5,2,"(1656.0, 1452.0)","(1764.0, 1519.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,8,3,"(1659.0, 1384.0)","(1768.0, 1450.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,6,4,"(1657.0, 1319.0)","(1764.0, 1392.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,0,5,"(1656.0, 1261.0)","(1763.0, 1327.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,8,6,"(1649.0, 1191.0)","(1763.0, 1254.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,2,7,"(1650.0, 1069.0)","(1761.0, 1142.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,0,8,"(1651.0, 999.0)","(1761.0, 1066.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,3,9,"(1651.0, 926.0)","(1752.0, 992.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,3,10,"(1644.0, 866.0)","(1749.0, 931.0)"
CMC_CCM_2018_01_31_00_17_10_55860820331.png,1,11,"(1644.0, 809.0)","(1752.0, 862.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,5,1,"(1598.0, 1518.0)","(1701.0, 1584.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,5,2,"(1591.0, 1451.0)","(1699.0, 1517.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,8,3,"(1596.0, 1384.0)","(1702.0, 1448.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,6,4,"(1594.0, 1315.0)","(1697.0, 1390.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,0,5,"(1594.0, 1265.0)","(1701.0, 1328.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,8,6,"(1588.0, 1180.0)","(1697.0, 1251.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,2,7,"(1591.0, 1073.0)","(1699.0, 1142.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,0,8,"(1587.0, 1006.0)","(1697.0, 1073.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,4,9,"(1583.0, 931.0)","(1697.0, 993.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,C,10,"(1585.0, 864.0)","(1697.0, 926.0)"
CMC_CCM_2018_01_31_00_21_13_558608204C9.png,9,11,"(1580.0, 800.0)","(1697.0, 865.0)"
